"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",30578.8356828454,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",29612.453011311,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",29706.5003771041,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",29820.1092956071,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",30082.7473937674,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",30322.2807386749,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",30122.3516575722,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",30166.1979596684,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",30319.4794330813,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",28558.6180490395,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2021","2021",29694.4643531441,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2000","2000","JPY","Yen","0","Units","2021","2021",4344507.24729979,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2001","2001","JPY","Yen","0","Units","2021","2021",4300271.79176736,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2002","2002","JPY","Yen","0","Units","2021","2021",4213428.08389652,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2003","2003","JPY","Yen","0","Units","2021","2021",4217044.63600895,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2004","2004","JPY","Yen","0","Units","2021","2021",4287477.54263731,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2005","2005","JPY","Yen","0","Units","2021","2021",4397768.00134537,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2006","2006","JPY","Yen","0","Units","2021","2021",4395148.64210075,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2007","2007","JPY","Yen","0","Units","2021","2021",4383379.12681497,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2008","2008","JPY","Yen","0","Units","2021","2021",4348136.37747389,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2009","2009","JPY","Yen","0","Units","2021","2021",4285891.18054098,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2010","2010","JPY","Yen","0","Units","2021","2021",4299468.75784776,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2011","2011","JPY","Yen","0","Units","2021","2021",4368436.85740809,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2012","2012","JPY","Yen","0","Units","2021","2021",4295734.23824443,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2013","2013","JPY","Yen","0","Units","2021","2021",4299116.43600556,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2014","2014","JPY","Yen","0","Units","2021","2021",4221696.20556842,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2015","2015","JPY","Yen","0","Units","2021","2021",4201159.195637,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2016","2016","JPY","Yen","0","Units","2021","2021",4258629.58521289,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2017","2017","JPY","Yen","0","Units","2021","2021",4269247.49148834,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2018","2018","JPY","Yen","0","Units","2021","2021",4317668.11718456,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2019","2019","JPY","Yen","0","Units","2021","2021",4372880.78285125,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2020","2020","JPY","Yen","0","Units","2021","2021",4347478.70093154,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2021","2021","JPY","Yen","0","Units","2021","2021",4443874.3468233,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2000","2000","KRW","Won","0","Units","2021","2021",29369432.0654267,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2001","2001","KRW","Won","0","Units","2021","2021",30387358.9444534,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2002","2002","KRW","Won","0","Units","2021","2021",31432328.7923142,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2003","2003","KRW","Won","0","Units","2021","2021",32593808.2170785,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2004","2004","KRW","Won","0","Units","2021","2021",33329224.7664405,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2005","2005","KRW","Won","0","Units","2021","2021",34357329.2477307,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2006","2006","KRW","Won","0","Units","2021","2021",34799918.8221925,,
